candidate_id,education_level,degree,branch,graduation_year,cgpa,skills,interests,preferred_sectors,preferred_states,preferred_cities,preferred_location_type,preferred_duration,experience_level,languages,disability_preference,rural_or_urban
CAND2026-00261,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""West Bengal"", ""Tamil Nadu""]","[""Kolkata"", ""Madurai""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Rural
CAND2026-00262,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""Kerala""]","[""Kochi""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi"", ""Malayalam""]",No preference,Rural
CAND2026-00263,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""Andhra Pradesh""]","[""Vijayawada""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Urban
CAND2026-00264,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript"", ""SQL"", ""React""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""Tamil Nadu""]","[""Madurai""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Tamil""]",No preference,Urban
CAND2026-00265,Diploma,Diploma,Civil Engineering,2025,7.1,"[""AutoCAD"", ""Site Survey"", ""MS Excel"", ""Documentation""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Odisha"", ""Uttar Pradesh""]","[""Bhubaneswar"", ""Noida""]",Hybrid,6,0-1 internship experience,"[""Hindi"", ""English"", ""Odia""]",Accessible workplace preferred,Urban
CAND2026-00266,Diploma,Diploma,Electrical Engineering,2026,8.2,"[""Electrical Safety"", ""Solar Energy"", ""Testing"", ""Troubleshooting""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Assam""]","[""Guwahati""]",On-site,2,No prior experience,"[""Hindi"", ""English"", ""Assamese""]",No preference,Rural
CAND2026-00267,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation"", ""Communication"", ""Research""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Karnataka""]","[""Bengaluru""]",Hybrid,3,No prior experience,"[""Hindi"", ""English"", ""Kannada""]",No preference,Rural
CAND2026-00268,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection"", ""Documentation"", ""MS Excel""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Uttar Pradesh""]","[""Noida""]",Remote,3,Academic project experience,"[""Hindi"", ""English""]",No preference,Urban
CAND2026-00269,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation"", ""Communication"", ""MS Excel"", ""Data Entry"", ""Teamwork""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Bihar"", ""Uttar Pradesh""]","[""Patna"", ""Varanasi""]",On-site,4,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00270,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication"", ""Tourism Operations"", ""Content Writing"", ""MS Excel"", ""Documentation""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""Tripura""]","[""Agartala""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-00271,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Telangana""]","[""Warangal""]",On-site,2,Academic project experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Rural
CAND2026-00272,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Rajasthan""]","[""Jaipur""]",Hybrid,3,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00273,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Jharkhand"", ""Rajasthan""]","[""Jamshedpur"", ""Udaipur""]",Remote,3,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00274,Undergraduate,B.Tech,Mechanical Engineering,2026,5.8,"[""AutoCAD"", ""SolidWorks"", ""Manufacturing"", ""Quality Control""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Uttarakhand""]","[""Dehradun""]",On-site,4,Academic project experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00275,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics"", ""AutoCAD"", ""Testing""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Maharashtra""]","[""Nagpur""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Marathi""]",No preference,Urban
CAND2026-00276,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers"", ""Networking"", ""PCB Design""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Gujarat""]","[""Ahmedabad""]",On-site,2,0-1 internship experience,"[""English"", ""Hindi"", ""Gujarati""]",No preference,Rural
CAND2026-00277,Undergraduate,B.Tech,Electrical Engineering,2026,5.8,"[""Electrical Safety"", ""Solar Energy"", ""AutoCAD"", ""MS Excel""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Madhya Pradesh"", ""Gujarat""]","[""Indore"", ""Surat""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi""]",Accessible workplace preferred,Rural
CAND2026-00278,Undergraduate,B.Com,Commerce,2027,7.1,"[""MS Excel"", ""Accounting"", ""Tally"", ""Financial Analysis"", ""Communication"", ""Documentation""]","[""Finance"", ""Accounting"", ""Banking""]","[""Finance"", ""Banking"", ""Marketing""]","[""Chandigarh""]","[""Chandigarh""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Punjabi""]",No preference,Urban
CAND2026-00279,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication"", ""Financial Analysis"", ""Digital Marketing"", ""Project Management"", ""Documentation""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""Tamil Nadu""]","[""Chennai""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Tamil""]",No preference,Urban
CAND2026-00280,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey"", ""Data Collection"", ""MS Excel"", ""Community Engagement"", ""Communication""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""West Bengal""]","[""Kolkata""]",Hybrid,6,Academic project experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-00281,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""Kerala"", ""West Bengal""]","[""Kochi"", ""Siliguri""]",On-site,2,No prior experience,"[""English"", ""Hindi"", ""Malayalam""]",No preference,Rural
CAND2026-00282,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""Andhra Pradesh""]","[""Vijayawada""]",Hybrid,3,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Rural
CAND2026-00283,Diploma,Diploma,Civil Engineering,2027,7.9,"[""AutoCAD"", ""Site Survey""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Tamil Nadu""]","[""Madurai""]",Remote,3,Academic project experience,"[""Hindi"", ""English"", ""Tamil""]",No preference,Urban
CAND2026-00284,Diploma,Diploma,Electrical Engineering,2028,9.0,"[""Electrical Safety"", ""Solar Energy"", ""Testing"", ""Troubleshooting""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Odisha""]","[""Bhubaneswar""]",On-site,4,No prior experience,"[""Hindi"", ""English"", ""Odia""]",No preference,Urban
CAND2026-00285,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation"", ""Communication"", ""Research""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Assam"", ""Odisha""]","[""Guwahati"", ""Cuttack""]",Hybrid,6,No prior experience,"[""Hindi"", ""English"", ""Assamese""]",No preference,Urban
CAND2026-00286,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Karnataka""]","[""Bengaluru""]",On-site,2,Academic project experience,"[""Hindi"", ""English"", ""Kannada""]",No preference,Rural
CAND2026-00287,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation"", ""Communication"", ""MS Excel""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Uttar Pradesh""]","[""Noida""]",Hybrid,3,0-1 internship experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00288,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication"", ""Tourism Operations"", ""Content Writing"", ""MS Excel"", ""Documentation""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""Bihar""]","[""Patna""]",Remote,3,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00289,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL"", ""Data Analysis"", ""Git"", ""React"", ""Machine Learning""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Manipur"", ""Bihar""]","[""Imphal"", ""Gaya""]",On-site,4,Academic project experience,"[""English"", ""Hindi"", ""Manipuri""]",Accessible workplace preferred,Urban
CAND2026-00290,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript"", ""React"", ""SQL"", ""Networking"", ""Git""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Telangana""]","[""Warangal""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Urban
CAND2026-00291,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Rajasthan""]","[""Jaipur""]",On-site,2,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00292,Undergraduate,B.Tech,Mechanical Engineering,2026,5.8,"[""AutoCAD"", ""SolidWorks""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Manufacturing"", ""Automobile"", ""Infrastructure""]","[""Jharkhand""]","[""Jamshedpur""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00293,Undergraduate,B.Tech,Automobile Engineering,2027,7.1,"[""Automobile Engineering"", ""Diagnostics""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Automobile"", ""Manufacturing"", ""Renewable Energy""]","[""Uttarakhand"", ""Jharkhand""]","[""Dehradun"", ""Jamshedpur""]",Remote,3,No prior experience,"[""English"", ""Hindi""]",No preference,Urban
CAND2026-00294,Undergraduate,B.Tech,Electronics and Communication,2028,8.4,"[""Embedded C"", ""Microcontrollers"", ""Networking"", ""PCB Design""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Electronics"", ""Telecommunications"", ""IT""]","[""Maharashtra""]","[""Nagpur""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Marathi""]",No preference,Urban
CAND2026-00295,Undergraduate,B.Tech,Electrical Engineering,2026,5.8,"[""Electrical Safety"", ""Solar Energy"", ""AutoCAD"", ""MS Excel""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Gujarat""]","[""Ahmedabad""]",Hybrid,6,Academic project experience,"[""English"", ""Hindi"", ""Gujarati""]",No preference,Urban
CAND2026-00296,Undergraduate,B.Com,Commerce,2027,7.1,"[""MS Excel"", ""Accounting"", ""Tally"", ""Financial Analysis""]","[""Finance"", ""Accounting"", ""Banking""]","[""Finance"", ""Banking"", ""Marketing""]","[""Madhya Pradesh""]","[""Indore""]",On-site,2,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00297,Undergraduate,BBA,Business Administration,2028,8.4,"[""MS Excel"", ""Communication"", ""Financial Analysis"", ""Digital Marketing""]","[""Finance"", ""Marketing"", ""HR""]","[""Finance"", ""Marketing"", ""HR"", ""Logistics""]","[""Chandigarh"", ""Madhya Pradesh""]","[""Chandigarh"", ""Indore""]",Hybrid,3,No prior experience,"[""English"", ""Hindi"", ""Punjabi""]",No preference,Rural
CAND2026-00298,Undergraduate,B.Sc.,Agriculture,2026,5.8,"[""Agriculture"", ""Field Survey"", ""Data Collection"", ""MS Excel"", ""Community Engagement"", ""Communication""]","[""Agriculture Technology"", ""Rural Development"", ""Sustainability""]","[""Agriculture"", ""Rural Development"", ""Renewable Energy""]","[""Tamil Nadu""]","[""Chennai""]",Remote,3,0-1 internship experience,"[""English"", ""Hindi"", ""Tamil""]",No preference,Urban
CAND2026-00299,Undergraduate,B.Sc.,Data Science,2027,7.1,"[""Python"", ""SQL"", ""Data Analysis"", ""Power BI"", ""Pandas"", ""MS Excel""]","[""Data Science"", ""Business Intelligence"", ""AI/ML""]","[""Data Science"", ""AI/ML"", ""IT""]","[""West Bengal""]","[""Kolkata""]",On-site,4,No prior experience,"[""English"", ""Hindi"", ""Bengali""]",No preference,Urban
CAND2026-00300,Undergraduate,BCA,Computer Applications,2028,8.4,"[""Python"", ""JavaScript"", ""SQL"", ""React"", ""MS Excel"", ""Git""]","[""Software Development"", ""IT"", ""Data Science""]","[""Software Development"", ""IT"", ""Data Science""]","[""Kerala""]","[""Kochi""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Malayalam""]",No preference,Urban
CAND2026-00301,Diploma,Diploma,Civil Engineering,2025,8.7,"[""AutoCAD"", ""Site Survey""]","[""Infrastructure"", ""Construction"", ""Urban Development""]","[""Infrastructure"", ""Manufacturing"", ""Renewable Energy""]","[""Andhra Pradesh"", ""Kerala""]","[""Vijayawada"", ""Kochi""]",On-site,2,Academic project experience,"[""Hindi"", ""English"", ""Telugu""]",Accessible workplace preferred,Rural
CAND2026-00302,Diploma,Diploma,Electrical Engineering,2026,6.0,"[""Electrical Safety"", ""Solar Energy""]","[""Renewable Energy"", ""Electronics"", ""Infrastructure""]","[""Renewable Energy"", ""Electronics"", ""Telecommunications""]","[""Tamil Nadu""]","[""Madurai""]",Hybrid,3,No prior experience,"[""Hindi"", ""English"", ""Tamil""]",No preference,Rural
CAND2026-00303,Undergraduate,BA,Public Administration,2028,8.4,"[""MS Excel"", ""Documentation""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Government"", ""E-Governance"", ""Rural Development""]","[""Odisha""]","[""Bhubaneswar""]",Remote,3,No prior experience,"[""Hindi"", ""English"", ""Odia""]",No preference,Urban
CAND2026-00304,Undergraduate,BA,Social Work,2026,5.8,"[""Field Survey"", ""Community Engagement"", ""Communication"", ""Data Collection""]","[""Rural Development"", ""Education"", ""Healthcare""]","[""Rural Development"", ""Education"", ""Healthcare"", ""Government""]","[""Assam""]","[""Guwahati""]",On-site,4,Academic project experience,"[""Hindi"", ""English"", ""Assamese""]",No preference,Urban
CAND2026-00305,Undergraduate,B.Sc.,Nursing,2027,7.1,"[""Patient Support"", ""Documentation"", ""Communication"", ""MS Excel""]","[""Healthcare"", ""Public Health""]","[""Healthcare"", ""Government"", ""Education""]","[""Karnataka"", ""Assam""]","[""Bengaluru"", ""Guwahati""]",Hybrid,6,No prior experience,"[""English"", ""Hindi"", ""Kannada""]",No preference,Urban
CAND2026-00306,Undergraduate,BA,Tourism,2028,8.4,"[""Customer Service"", ""Communication"", ""Tourism Operations"", ""Content Writing""]","[""Tourism"", ""Hospitality"", ""Marketing""]","[""Tourism"", ""Marketing"", ""Logistics""]","[""Uttar Pradesh""]","[""Noida""]",On-site,2,No prior experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00307,Undergraduate,B.Tech,Computer Science,2026,5.8,"[""Python"", ""SQL"", ""Data Analysis"", ""Git""]","[""Data Science"", ""Software Development"", ""AI/ML""]","[""IT"", ""Software Development"", ""Data Science"", ""AI/ML""]","[""Bihar""]","[""Gaya""]",Hybrid,3,Academic project experience,"[""English"", ""Hindi""]",No preference,Rural
CAND2026-00308,Undergraduate,B.Tech,Information Technology,2027,7.1,"[""Python"", ""JavaScript"", ""React"", ""SQL"", ""Networking"", ""Git""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Software Development"", ""Cybersecurity"", ""IT""]","[""Manipur""]","[""Imphal""]",Remote,3,No prior experience,"[""English"", ""Hindi"", ""Manipuri""]",No preference,Urban
CAND2026-00309,Undergraduate,B.Tech,Artificial Intelligence,2028,8.4,"[""Python"", ""Machine Learning"", ""Pandas"", ""Scikit-learn"", ""Data Analysis"", ""SQL""]","[""AI/ML"", ""Data Science""]","[""AI/ML"", ""Data Science"", ""Software Development""]","[""Telangana"", ""Tripura""]","[""Warangal"", ""Agartala""]",On-site,4,0-1 internship experience,"[""English"", ""Hindi"", ""Telugu""]",No preference,Urban
